Species,Treatment,Plot,LTE,Col,Day,Month,Year,Collection,Sequence,Location,Date,deacc.days,LTEOutliers,YearOutliers
LALA,4.5,4,-25.71,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,4,-25.81,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,4,-25.89,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,4,-26.14,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,4,-26.19,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,4,-26.44,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,4,-26.52,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,4,-26.79,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,4,-26.87,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,4,-26.92,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,4,-27.04,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,4,-27.27,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,4,-27.29,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,4,-27.40,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,4,-27.45,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,4,-27.57,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,4,-27.83,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,4,-27.95,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,4,-28.20,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,4,-28.33,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-16.72,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-17.00,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-17.50,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-17.80,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-18.05,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-18.58,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-19.46,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-20.36,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-20.61,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-21.08,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-21.86,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-22.73,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-23.01,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-23.21,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-23.36,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-25.41,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-26.13,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-26.33,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-26.73,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,4.5,13,-27.31,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-24.11,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-24.24,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-24.44,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-24.51,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-24.66,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-24.91,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-25.01,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-25.31,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-25.59,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-27.27,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-28.01,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-28.14,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-28.34,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-28.66,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-28.84,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-22.04,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-22.32,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-23.62,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-24.27,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,16,-24.90,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-24.71,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-24.81,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-25.33,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-25.81,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-26.06,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-26.16,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-26.26,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-26.33,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-26.51,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-26.78,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-26.88,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-26.98,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-27.13,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-27.23,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-27.51,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-27.56,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-27.66,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-27.78,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-27.91,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,6.75,8,-28.06,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-23.46,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-24.11,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-24.44,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-24.74,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-24.81,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-24.94,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-25.04,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-25.11,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-25.24,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-25.41,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-25.84,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-26.19,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-26.37,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-26.42,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-26.65,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-26.77,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-26.89,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-27.09,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-27.32,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,10,-27.80,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-17.50,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-18.00,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-23.73,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-24.51,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-24.53,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-24.81,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-25.01,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-25.18,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-25.48,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-26.41,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-26.71,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-27.11,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-27.36,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-27.56,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-27.83,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-28.41,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-18.96,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-19.41,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-20.08,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,9,17,-20.13,211023SPRAB,23,10,21,SPRAB,AB,SPR,10/23/21,0,0,1
LALA,-2.25,21,-23.54,211028SPRAB,28,10,21,SPRAB,AB,SPR,10/28/21,5,0,1
LALA,-2.25,21,-24.44,211028SPRAB,28,10,21,SPRAB,AB,SPR,10/28/21,5,0,1
LALA,-2.25,21,-23.17,211028SPRAB,28,10,21,SPRAB,AB,SPR,10/28/21,5,0,1
LALA,-2.25,21,-23.60,211028SPRAB,28,10,21,SPRAB,AB,SPR,10/28/21,5,0,1
LALA,-2.25,21,-24.60,211028SPRAB,28,10,21,SPRAB,AB,SPR,10/28/21,5,0,1
LALA,-2.25,21,-23.68,211101SPRAB,1,11,21,SPRAB,AB,SPR,11/1/21,9,0,1
LALA,-2.25,21,-25.08,211101SPRAB,1,11,21,SPRAB,AB,SPR,11/1/21,9,0,1
LALA,-2.25,21,-26.24,211101SPRAB,1,11,21,SPRAB,AB,SPR,11/1/21,9,0,1
LALA,-2.25,21,-26.94,211101SPRAB,1,11,21,SPRAB,AB,SPR,11/1/21,9,0,1
LALA,-2.25,21,-25.36,211101SPRAB,1,11,21,SPRAB,AB,SPR,11/1/21,9,0,1
LALA,-2.25,21,-25.66,211101SPRAB,1,11,21,SPRAB,AB,SPR,11/1/21,9,0,1
LALA,-2.25,21,-26.21,211101SPRAB,1,11,21,SPRAB,AB,SPR,11/1/21,9,0,1
LALA,-2.25,21,-26.69,211101SPRAB,1,11,21,SPRAB,AB,SPR,11/1/21,9,0,1
LALA,-2.25,21,-26.29,211101SPRAB,1,11,21,SPRAB,AB,SPR,11/1/21,9,0,1
LALA,-2.25,21,-20.88,211105SPRAB,5,11,21,SPRAB,AB,SPR,11/5/21,13,0,1
LALA,-2.25,21,-21.00,211105SPRAB,5,11,21,SPRAB,AB,SPR,11/5/21,13,0,1
LALA,-2.25,21,-21.33,211105SPRAB,5,11,21,SPRAB,AB,SPR,11/5/21,13,0,1
LALA,-2.25,21,-21.65,211105SPRAB,5,11,21,SPRAB,AB,SPR,11/5/21,13,0,1
LALA,-2.25,21,-21.96,211105SPRAB,5,11,21,SPRAB,AB,SPR,11/5/21,13,0,1
LALA,-2.25,21,-22.11,211105SPRAB,5,11,21,SPRAB,AB,SPR,11/5/21,13,0,1
LALA,-2.25,21,-25.12,211105SPRAB,5,11,21,SPRAB,AB,SPR,11/5/21,13,0,1
LALA,-2.25,21,-25.75,211105SPRAB,5,11,21,SPRAB,AB,SPR,11/5/21,13,0,1
LALA,-2.25,21,-18.27,211105SPRAB,5,11,21,SPRAB,AB,SPR,11/5/21,13,0,1
LALA,-2.25,21,-18.75,211105SPRAB,5,11,21,SPRAB,AB,SPR,11/5/21,13,0,1
LALA,-2.25,21,-19.20,211105SPRAB,5,11,21,SPRAB,AB,SPR,11/5/21,13,0,1
LALA,-2.25,21,-19.58,211105SPRAB,5,11,21,SPRAB,AB,SPR,11/5/21,13,0,1
LALA,-2.25,21,-21.42,211105SPRAB,5,11,21,SPRAB,AB,SPR,11/5/21,13,0,1
LALA,-2.25,21,-21.85,211105SPRAB,5,11,21,SPRAB,AB,SPR,11/5/21,13,0,1
LALA,-2.25,21,-22.10,211105SPRAB,5,11,21,SPRAB,AB,SPR,11/5/21,13,0,1
LALA,-2.25,21,-19.89,211109SPRAB,9,11,21,SPRAB,AB,SPR,11/9/21,17,0,1
LALA,-2.25,21,-20.32,211109SPRAB,9,11,21,SPRAB,AB,SPR,11/9/21,17,0,1
LALA,-2.25,21,-22.83,211109SPRAB,9,11,21,SPRAB,AB,SPR,11/9/21,17,0,1
LALA,-2.25,21,-23.16,211109SPRAB,9,11,21,SPRAB,AB,SPR,11/9/21,17,0,1
LALA,-2.25,21,-24.16,211109SPRAB,9,11,21,SPRAB,AB,SPR,11/9/21,17,0,1
LALA,-2.25,21,-24.52,211109SPRAB,9,11,21,SPRAB,AB,SPR,11/9/21,17,0,1
LALA,-2.25,21,-24.94,211109SPRAB,9,11,21,SPRAB,AB,SPR,11/9/21,17,0,1
LALA,-2.25,21,-25.50,211109SPRAB,9,11,21,SPRAB,AB,SPR,11/9/21,17,0,1
LALA,-2.25,21,-26.45,211109SPRAB,9,11,21,SPRAB,AB,SPR,11/9/21,17,0,1
LALA,-2.25,21,-22.94,211109SPRAB,9,11,21,SPRAB,AB,SPR,11/9/21,17,0,1
LALA,-2.25,21,-23.63,211109SPRAB,9,11,21,SPRAB,AB,SPR,11/9/21,17,0,1
LALA,-2.25,21,-23.65,211109SPRAB,9,11,21,SPRAB,AB,SPR,11/9/21,17,0,1
LALA,-2.25,21,-23.83,211109SPRAB,9,11,21,SPRAB,AB,SPR,11/9/21,17,0,1
LALA,-2.25,21,-24.11,211109SPRAB,9,11,21,SPRAB,AB,SPR,11/9/21,17,0,1
LALA,-2.25,21,-24.61,211109SPRAB,9,11,21,SPRAB,AB,SPR,11/9/21,17,0,1
LALA,-2.25,21,-25.26,211109SPRAB,9,11,21,SPRAB,AB,SPR,11/9/21,17,0,1
LALA,-2.25,7,-26.12,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,-2.25,7,-26.44,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,-2.25,7,-26.84,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,-2.25,7,-27.39,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,-2.25,7,-27.84,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,-2.25,7,-28.57,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,-2.25,21,-24.15,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,-2.25,21,-30.39,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,-2.25,21,-31.03,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,-2.25,21,-32.25,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,-2.25,21,-32.90,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,-2.25,21,-32.25,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,-2.25,21,-32.90,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,-2.25,21,-21.46,211124SPRAC,24,11,21,SPRAC,AC,SPR,11/24/21,4,0,1
LALA,-2.25,21,-21.97,211124SPRAC,24,11,21,SPRAC,AC,SPR,11/24/21,4,0,1
LALA,-2.25,21,-24.39,211124SPRAC,24,11,21,SPRAC,AC,SPR,11/24/21,4,0,1
LALA,-2.25,21,-24.72,211124SPRAC,24,11,21,SPRAC,AC,SPR,11/24/21,4,0,1
LALA,-2.25,21,-26.44,211124SPRAC,24,11,21,SPRAC,AC,SPR,11/24/21,4,0,1
LALA,-2.25,21,-27.60,211124SPRAC,24,11,21,SPRAC,AC,SPR,11/24/21,4,0,1
LALA,-2.25,21,-29.11,211124SPRAC,24,11,21,SPRAC,AC,SPR,11/24/21,4,0,1
LALA,-2.25,21,-29.23,211124SPRAC,24,11,21,SPRAC,AC,SPR,11/24/21,4,0,1
LALA,-2.25,21,-30.80,211124SPRAC,24,11,21,SPRAC,AC,SPR,11/24/21,4,0,1
LALA,-2.25,21,-33.06,211124SPRAC,24,11,21,SPRAC,AC,SPR,11/24/21,4,0,1
LALA,-2.25,21,-27.68,211127SPRAC,27,11,21,SPRAC,AC,SPR,11/27/21,7,0,1
LALA,-2.25,21,-28.95,211127SPRAC,27,11,21,SPRAC,AC,SPR,11/27/21,7,0,1
LALA,-2.25,21,-27.00,211127SPRAC,27,11,21,SPRAC,AC,SPR,11/27/21,7,0,1
LALA,-2.25,21,-26.31,211127SPRAC,27,11,21,SPRAC,AC,SPR,11/27/21,7,0,1
LALA,-2.25,21,-25.98,211127SPRAC,27,11,21,SPRAC,AC,SPR,11/27/21,7,0,1
LALA,-2.25,21,-29.17,211127SPRAC,27,11,21,SPRAC,AC,SPR,11/27/21,7,0,1
LALA,-2.25,21,-29.57,211127SPRAC,27,11,21,SPRAC,AC,SPR,11/27/21,7,0,1
LALA,-2.25,21,-30.75,211127SPRAC,27,11,21,SPRAC,AC,SPR,11/27/21,7,0,1
LALA,-2.25,21,-20.32,211202SPRAC,2,12,21,SPRAC,AC,SPR,12/2/21,12,0,1
LALA,-2.25,21,-24.40,211202SPRAC,2,12,21,SPRAC,AC,SPR,12/2/21,12,0,1
LALA,-2.25,21,-25.25,211202SPRAC,2,12,21,SPRAC,AC,SPR,12/2/21,12,0,1
LALA,-2.25,21,-26.08,211202SPRAC,2,12,21,SPRAC,AC,SPR,12/2/21,12,0,1
LALA,-2.25,21,-26.66,211202SPRAC,2,12,21,SPRAC,AC,SPR,12/2/21,12,0,1
LALA,-2.25,21,-26.86,211202SPRAC,2,12,21,SPRAC,AC,SPR,12/2/21,12,0,1
LALA,-2.25,21,-27.19,211202SPRAC,2,12,21,SPRAC,AC,SPR,12/2/21,12,0,1
LALA,-2.25,21,-27.77,211202SPRAC,2,12,21,SPRAC,AC,SPR,12/2/21,12,0,1
LALA,-2.25,21,-11.09,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,1,1
LALA,-2.25,21,-11.46,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,1,1
LALA,-2.25,21,-12.60,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,1,1
LALA,-2.25,21,-13.39,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,1,1
LALA,-2.25,21,-14.65,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,1,1
LALA,-2.25,21,-15.85,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,1,1
LALA,-2.25,21,-17.92,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,1,1
LALA,-2.25,21,-17.75,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,1,1
LALA,-2.25,21,-18.07,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,1,1
LALA,-2.25,21,-19.00,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,1,1
LALA,-2.25,21,-19.07,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,1,1
LALA,-2.25,21,-19.39,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,1,1
LALA,-2.25,21,-19.54,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,1,1
LALA,-2.25,21,-19.90,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,1,1
LALA,-2.25,21,-20.12,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,1,1
LALA,-2.25,21,-20.32,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,1,1
LALA,-2.25,21,-20.74,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,1,1
LALA,-2.25,21,-20.94,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,1,1
LALA,4.5,4,-20.64,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,4.5,4,-23.71,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,4.5,4,-24.66,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,4.5,4,-25.33,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,4.5,4,-26.40,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,4.5,4,-28.13,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,4.5,4,-28.55,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,4.5,4,-29.33,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,4.5,4,-29.83,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,4.5,4,-31.41,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,4.5,4,-31.76,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,4.5,4,-32.71,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,4.5,4,-34.37,211120SPRAC,20,11,21,SPRAC,AC,SPR,11/20/21,0,0,1
LALA,4.5,4,-21.41,211124SPRAC,24,11,21,SPRAC,AC,SPR,11/24/21,4,0,1
LALA,4.5,4,-22.65,211124SPRAC,24,11,21,SPRAC,AC,SPR,11/24/21,4,0,1
LALA,4.5,4,-22.85,211124SPRAC,24,11,21,SPRAC,AC,SPR,11/24/21,4,0,1
LALA,4.5,4,-24.82,211124SPRAC,24,11,21,SPRAC,AC,SPR,11/24/21,4,0,1
LALA,4.5,4,-25.29,211124SPRAC,24,11,21,SPRAC,AC,SPR,11/24/21,4,0,1
LALA,4.5,4,-25.75,211124SPRAC,24,11,21,SPRAC,AC,SPR,11/24/21,4,0,1
LALA,4.5,4,-26.51,211127SPRAC,27,11,21,SPRAC,AC,SPR,11/27/21,7,0,1
LALA,4.5,4,-27.30,211127SPRAC,27,11,21,SPRAC,AC,SPR,11/27/21,7,0,1
LALA,4.5,4,-23.40,211127SPRAC,27,11,21,SPRAC,AC,SPR,11/27/21,7,0,1
LALA,4.5,4,-24.32,211127SPRAC,27,11,21,SPRAC,AC,SPR,11/27/21,7,0,1
LALA,4.5,4,-28.25,211127SPRAC,27,11,21,SPRAC,AC,SPR,11/27/21,7,0,1
LALA,4.5,4,-28.92,211127SPRAC,27,11,21,SPRAC,AC,SPR,11/27/21,7,0,1
LALA,4.5,4,-20.83,211202SPRAC,2,12,21,SPRAC,AC,SPR,12/2/21,12,0,1
LALA,4.5,4,-21.47,211202SPRAC,2,12,21,SPRAC,AC,SPR,12/2/21,12,0,1
LALA,4.5,4,-26.36,211202SPRAC,2,12,21,SPRAC,AC,SPR,12/2/21,12,0,1
LALA,4.5,4,-26.81,211202SPRAC,2,12,21,SPRAC,AC,SPR,12/2/21,12,0,1
LALA,4.5,4,-27.29,211202SPRAC,2,12,21,SPRAC,AC,SPR,12/2/21,12,0,1
LALA,4.5,4,-23.45,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,0,1
LALA,4.5,4,-25.66,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,0,1
LALA,4.5,4,-26.62,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,0,1
LALA,4.5,4,-27.53,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,0,1
LALA,4.5,4,-28.12,211206SPRAC,6,12,21,SPRAC,AC,SPR,12/6/21,16,0,1
